"circuitId","year","raceId","driverId","constructorId","resultId","number","grid","position","positionText","positionOrder","time","Air.Temp","Track.Temp","Rainfall","Wind.Speed","track_group","Fastest_Qual","driverRef","team_rank","final_position","constructorRef","circuitRef","Rainfall2","qualifying_mil","qualifying_dif","Turns","Sharp.Turns","dist_s_turns","dist.mi","dist_turns","turns_s_mile","turns_mile","Type"
13,2021,1063,20,117,25190,5,5,5,"5",5,"7.479",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:56.8","vettel",5,3,"aston_martin","spa","Wet",116814,1.006800259,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,8,51,25203,7,0,18,"18",18,"36.054",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","02:04.5","raikkonen",10,8,"alfa","spa","Wet",124452,1.072630899,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,815,9,25204,11,0,19,"19",19,"38.205",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:56.9","perez",1,9,"red_bull","spa","Wet",116886,1.007420814,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,822,131,25197,77,13,12,"12",12,"22.414",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:56.3","bottas",3,7,"mercedes","spa","Wet",116295,1.002327085,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,830,9,25186,33,1,1,"1",1,"03:27.1",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:56.6","max_verstappen",1,1,"red_bull","spa","Wet",116559,1.004602456,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,832,6,25195,55,11,10,"10",10,"16.166",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:58.1","sainz",8,6,"ferrari","spa","Wet",118137,1.018202973,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,840,117,25205,18,19,20,"20",20,"44.108",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:58.2","stroll",5,10,"aston_martin","spa","Wet",118231,1.019013144,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,842,213,25191,10,6,6,"6",6,"10.177",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:56.4","gasly",7,4,"alphatauri","spa","Wet",116440,1.003576815,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
13,2021,1063,844,6,25193,16,9,8,"8",8,"12.608",13.01241379,15.25862069,"3/4 Race",0.51137931,"Med_Speed","01:57.7","leclerc",8,5,"ferrari","spa","Wet",117721,1.014617539,14,11,0.395636364,4.352,0.310857143,2.527573529,3.216911765,"Race"
14,2018,1002,1,131,24043,44,3,1,"1",1,"16:54.5",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:19.3","hamilton",3,1,"mercedes","monza","Wet",79294,1.002211858,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,20,6,24046,5,2,4,"4",4,"16.151",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:19.3","vettel",1,4,"ferrari","monza","Wet",79280,1.002034909,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,8,6,24044,7,1,2,"2",2,"8.705",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:19.1","raikkonen",1,2,"ferrari","monza","Wet",79119,1,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,815,10,24049,11,14,8,"8",7,"58.678",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:21.9","perez",8,6,"force_india","monza","Wet",81888,1.034997915,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,822,131,24045,77,4,3,"3",3,"14.066",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:19.7","bottas",3,3,"mercedes","monza","Wet",79656,1.006787245,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,830,9,24047,33,5,5,"5",5,"18.208",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:20.3","max_verstappen",5,5,"red_bull","monza","Wet",80333,1.015343976,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,832,4,24050,55,7,9,"9",8,"+1:18.140",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:21.0","sainz",6,7,"renault","monza","Wet",81041,1.024292521,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,840,3,24051,18,10,10,"10",9,"\N",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:21.5","stroll",7,8,"williams","monza","Wet",81494,1.030018074,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,842,5,24056,10,9,15,"15",14,"\N",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:21.4","gasly",9,10,"toro_rosso","monza","Wet",81350,1.028198031,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2018,1002,844,15,24053,16,15,12,"12",11,"\N",22.18989899,30.82222222,"1/4 Race",2.124242424,"High_Speed","01:21.9","leclerc",10,9,"sauber","monza","Wet",81889,1.035010554,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,1,131,24468,44,2,3,"3",3,"35.199",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.3","hamilton",1,3,"mercedes","monza","Dry",79346,1.00049176,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,20,6,24478,5,4,13,"13",13,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.5","vettel",1,8,"ferrari","monza","Dry",79457,1.001891384,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,8,51,24480,7,0,15,"15",15,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:20.5","raikkonen",5,9,"alfa","monza","Dry",80515,1.015231947,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,815,211,24472,11,18,7,"7",7,"+1:13.802",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:21.3","perez",6,4,"racing_point","monza","Dry",81291,1.025016707,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,822,131,24467,77,3,2,"2",2,"0.835",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.4","bottas",1,2,"mercedes","monza","Dry",79354,1.000592634,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,840,211,24477,18,9,12,"12",12,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:20.5","stroll",6,7,"racing_point","monza","Dry",80498,1.01501759,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,842,5,24476,10,17,11,"11",11,"\N",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:20.5","gasly",8,6,"toro_rosso","monza","Dry",80508,1.015143682,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2019,1023,844,6,24466,16,1,1,"1",1,"15:26.7",21.0972973,33.04054054,"Dry",1.566666667,"High_Speed","01:19.3","leclerc",1,1,"ferrari","monza","Dry",79307,1,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,1,131,24772,44,1,7,"7",7,"17.245",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:18.9","hamilton",1,5,"mercedes","monza","Dry",78887,1,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,8,51,24778,7,14,13,"13",13,"36.312",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:20.9","raikkonen",7,7,"alfa","monza","Dry",80926,1.025847098,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,815,211,24775,11,4,10,"10",10,"23.224",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:19.7","perez",4,6,"racing_point","monza","Dry",79718,1.010534055,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,822,131,24770,77,2,5,"5",5,"7.108",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:19.0","bottas",1,4,"mercedes","monza","Dry",78952,1.000823963,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,832,1,24767,55,3,2,"2",2,"0.415",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:19.7","sainz",3,2,"mclaren","monza","Dry",79695,1.010242499,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,840,211,24768,18,8,3,"3",3,"3.358",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:19.9","stroll",4,3,"racing_point","monza","Dry",79924,1.013145385,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2020,1038,842,213,24766,10,10,1,"1",1,"47:06.1",28.09090909,41.2013986,"Dry",1.520979021,"High_Speed","01:19.9","gasly",6,1,"alphatauri","monza","Dry",79909,1.01295524,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2021,1065,20,117,25237,5,11,12,"12",12,"24.621",28.8852349,43.52751678,"Dry",0.34295302,"High_Speed","01:20.9","vettel",5,6,"aston_martin","monza","Dry",80913,1.017069952,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2021,1065,815,9,25230,11,8,5,"5",5,"8.723",28.8852349,43.52751678,"Dry",0.34295302,"High_Speed","01:20.6","perez",2,3,"red_bull","monza","Dry",80611,1.013273836,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2021,1065,822,131,25228,77,19,3,"3",3,"4.921",28.8852349,43.52751678,"Dry",0.34295302,"High_Speed","01:19.6","bottas",1,1,"mercedes","monza","Dry",79555,1,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2021,1065,832,6,25231,55,6,6,"6",6,"10.535",28.8852349,43.52751678,"Dry",0.34295302,"High_Speed","01:20.5","sainz",3,4,"ferrari","monza","Dry",80462,1.011400918,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2021,1065,840,117,25232,18,9,7,"7",7,"15.804",28.8852349,43.52751678,"Dry",0.34295302,"High_Speed","01:21.0","stroll",5,5,"aston_martin","monza","Dry",81020,1.018414933,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
14,2021,1065,844,6,25229,16,5,4,"4",4,"7.309",28.8852349,43.52751678,"Dry",0.34295302,"High_Speed","01:20.5","leclerc",3,2,"ferrari","monza","Dry",80510,1.012004274,8,6,0.6,3.6,0.45,1.666666667,2.222222222,"Race"
15,2018,1003,1,131,24063,44,1,1,"1",1,"51:11.6",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:36.0","hamilton",1,1,"mercedes","marina_bay","Dry",96015,1,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,20,6,24065,5,3,3,"3",3,"39.984",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:36.6","vettel",3,3,"ferrari","marina_bay","Dry",96628,1.006384419,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,8,6,24067,7,5,5,"5",5,"53.001",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:36.8","raikkonen",3,5,"ferrari","marina_bay","Dry",96794,1.008113316,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,815,10,24078,11,7,16,"16",16,"\N",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:38.0","perez",6,10,"force_india","marina_bay","Dry",97985,1.020517627,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,822,131,24066,77,4,4,"4",4,"51.93",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:36.7","bottas",1,4,"mercedes","marina_bay","Dry",96702,1.007155132,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,830,9,24064,33,2,2,"2",2,"8.961",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:36.3","max_verstappen",3,2,"red_bull","marina_bay","Dry",96334,1.003322398,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,832,4,24070,55,12,8,"8",8,"\N",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:38.7","sainz",7,6,"renault","marina_bay","Dry",98716,1.028131021,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,840,3,24076,18,20,14,"14",14,"\N",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:41.3","stroll",10,9,"williams","marina_bay","Dry",101334,1.055397594,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,842,5,24075,10,15,13,"13",13,"\N",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:39.6","gasly",9,8,"toro_rosso","marina_bay","Dry",99614,1.037483727,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2018,1003,844,15,24071,16,13,9,"9",9,"\N",29.86541353,33.12406015,"Dry",1.978947368,"Low_Speed","01:38.7","leclerc",8,7,"sauber","marina_bay","Dry",98747,1.028453887,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,1,131,24489,44,2,4,"4",4,"4.608",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.4","hamilton",3,4,"mercedes","marina_bay","Dry",96408,1.001985096,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,20,6,24486,5,3,1,"1",1,"58:33.7",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.4","vettel",1,1,"ferrari","marina_bay","Dry",96437,1.002286498,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,822,131,24490,77,5,5,"5",5,"6.119",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:37.1","bottas",3,5,"mercedes","marina_bay","Dry",97142,1.009613686,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,830,9,24488,33,4,3,"3",3,"3.821",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.8","max_verstappen",5,3,"red_bull","marina_bay","Dry",96813,1.006194332,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,832,1,24497,55,7,12,"12",12,"35.974",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:37.8","sainz",6,7,"mclaren","marina_bay","Dry",97818,1.016639471,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,840,211,24498,18,16,13,"13",13,"36.419",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:40.0","stroll",7,8,"racing_point","marina_bay","Dry",99979,1.03909912,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,842,5,24493,10,11,8,"8",8,"15.547",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:38.7","gasly",8,6,"toro_rosso","marina_bay","Dry",98699,1.025795857,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
15,2019,1024,844,6,24487,16,1,2,"2",2,"2.641",29.96516129,35.75290323,"Dry",1.857419355,"Low_Speed","01:36.2","leclerc",1,2,"ferrari","marina_bay","Dry",96217,1,17,16,0.196625,3.146,0.185058824,5.085823268,5.403687222,"Street"
17,2018,991,1,131,23825,44,4,4,"4",4,"16.985",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:31.7","hamilton",3,3,"mercedes","shanghai","Dry",91675,1.00636698,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,20,6,23829,5,1,8,"8",8,"35.286",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:31.1","vettel",1,5,"ferrari","shanghai","Dry",91095,1,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,8,6,23824,7,2,3,"3",3,"9.637",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:31.2","raikkonen",1,2,"ferrari","shanghai","Dry",91182,1.000955047,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,815,10,23833,11,8,12,"12",12,"44.725",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:32.8","perez",7,7,"force_india","shanghai","Dry",92758,1.018255667,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,822,131,23823,77,3,2,"2",2,"8.894",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:31.6","bottas",3,1,"mercedes","shanghai","Dry",91625,1.005818102,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,830,9,23826,33,5,5,"5",5,"20.436",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:31.8","max_verstappen",5,4,"red_bull","shanghai","Dry",91796,1.007695263,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,832,4,23830,55,9,9,"9",9,"35.763",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:32.8","sainz",6,6,"renault","shanghai","Dry",92819,1.018925298,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,840,3,23835,18,18,14,"14",14,"55.49",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:34.3","stroll",9,8,"williams","shanghai","Dry",94285,1.035018387,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,842,5,23839,10,17,18,"18",18,"+1:06.330",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:34.1","gasly",8,9,"toro_rosso","shanghai","Dry",94101,1.032998518,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2018,991,844,15,23840,16,19,19,"19",19,"+1:22.575",19.44642857,37.01964286,"Minimal",1.8375,"Med_Speed","01:34.5","leclerc",10,10,"sauber","shanghai","Dry",94454,1.036873594,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,1,131,24243,44,2,1,"1",1,"32:06.4",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:31.6","hamilton",1,1,"mercedes","shanghai","Dry",91570,1.000251237,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,20,6,24245,5,3,3,"3",3,"13.774",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:31.8","vettel",3,3,"ferrari","shanghai","Dry",91848,1.003287929,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,8,51,24251,7,13,9,"9",9,"\N",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:33.4","raikkonen",7,8,"alfa","shanghai","Dry",93419,1.020448513,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,815,211,24250,11,12,8,"8",8,"\N",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:33.3","perez",8,7,"racing_point","shanghai","Dry",93299,1.019137711,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,822,131,24244,77,1,2,"2",2,"6.552",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:31.5","bottas",1,2,"mercedes","shanghai","Dry",91547,1,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,830,9,24246,33,5,4,"4",4,"27.627",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:32.1","max_verstappen",5,4,"red_bull","shanghai","Dry",92089,1.005920456,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,832,1,24256,55,14,14,"14",14,"\N",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:33.5","sainz",10,10,"mclaren","shanghai","Dry",93523,1.021584541,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,840,211,24254,18,16,12,"12",12,"\N",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:34.3","stroll",8,9,"racing_point","shanghai","Dry",94292,1.029984598,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,842,9,24248,10,6,6,"6",6,"+1:29.307",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:32.9","gasly",5,6,"red_bull","shanghai","Dry",92930,1.015106994,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
17,2019,1012,844,6,24247,16,4,5,"5",5,"31.276",19.32992126,27.33700787,"Dry",3.315748031,"Med_Speed","01:31.9","leclerc",3,5,"ferrari","shanghai","Dry",91865,1.003473626,12,10,0.3388,3.388,0.282333333,2.951593861,3.541912633,"Race"
18,2018,1008,1,131,24163,44,1,1,"1",1,"27:09.1",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:07.3","hamilton",1,1,"mercedes","interlagos","Dry",67281,1,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,20,6,24168,5,2,6,"6",6,"+26.997s",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:07.4","vettel",3,5,"ferrari","interlagos","Dry",67374,1.001382262,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,8,6,24165,7,4,3,"3",3,"+4.764s",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:07.5","raikkonen",3,3,"ferrari","interlagos","Dry",67456,1.002601031,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,815,10,24172,11,12,10,"10",10,"\N",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:08.7","perez",7,7,"force_india","interlagos","Dry",68741,1.021700034,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,822,131,24167,77,3,5,"5",5,"+22.943s",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:07.4","bottas",1,4,"mercedes","interlagos","Dry",67441,1.002378086,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,830,9,24164,33,5,2,"2",2,"+1.469s",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:07.8","max_verstappen",5,2,"red_bull","interlagos","Dry",67778,1.007386929,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,832,4,24174,55,15,12,"12",12,"\N",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:09.3","sainz",9,8,"renault","interlagos","Dry",69269,1.029547718,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,840,3,24180,18,19,18,"18",18,"\N",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:09.4","stroll",10,10,"williams","interlagos","Dry",69441,1.03210416,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,842,5,24175,10,9,13,"13",13,"\N",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:08.6","gasly",8,9,"toro_rosso","interlagos","Dry",68616,1.019842155,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2018,1008,844,15,24169,16,7,7,"7",7,"+44.199s",23.7696,40.0688,"Dry",2.1872,"Med_Speed","01:08.3","leclerc",6,6,"sauber","interlagos","Dry",68335,1.015665641,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,1,131,24592,44,3,7,"7",7,"11.139",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.7","hamilton",4,5,"mercedes","interlagos","Dry",67699,1.002903575,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,20,6,24602,5,2,17,"17",17,"\N",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.6","vettel",1,7,"ferrari","interlagos","Dry",67631,1.001896212,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,8,51,24589,7,8,4,"4",4,"9.452",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:08.9","raikkonen",5,4,"alfa","interlagos","Dry",68858,1.020073182,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,815,211,24594,11,15,9,"9",9,"11.529",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:09.0","perez",8,6,"racing_point","interlagos","Dry",69035,1.022695288,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,830,9,24586,33,1,1,"1",1,"33:14.7",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.5","max_verstappen",3,1,"red_bull","interlagos","Dry",67503,1,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,840,211,24604,18,17,19,"19",19,"\N",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:09.5","stroll",8,9,"racing_point","interlagos","Dry",69536,1.03011718,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,842,5,24587,10,6,2,"2",2,"6.077",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:08.8","gasly",6,2,"toro_rosso","interlagos","Dry",68770,1.018769536,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2019,1029,844,6,24603,16,14,18,"18",18,"\N",21.01679389,46.45343511,"Dry",1.28778626,"Med_Speed","01:07.7","leclerc",1,8,"ferrari","interlagos","Dry",67728,1.003333185,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2021,1071,1,131,25326,44,10,1,"1",1,"32:22.9",23.13734177,51.56139241,"Dry",0.391772152,"Med_Speed","01:07.9","hamilton",1,1,"mercedes","interlagos","Dry",67934,1,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2021,1071,20,117,25336,5,9,11,"11",11,"\N",23.13734177,51.56139241,"Dry",0.391772152,"Med_Speed","01:09.4","vettel",8,8,"aston_martin","interlagos","Dry",69399,1.021565048,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2021,1071,8,51,25337,7,0,12,"12",12,"\N",23.13734177,51.56139241,"Dry",0.391772152,"Med_Speed","01:09.5","raikkonen",9,9,"alfa","interlagos","Dry",69503,1.023095946,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2021,1071,815,9,25329,11,4,4,"4",4,"39.94",23.13734177,51.56139241,"Dry",0.391772152,"Med_Speed","01:08.5","perez",3,4,"red_bull","interlagos","Dry",68483,1.008081373,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2021,1071,822,131,25328,77,1,3,"3",3,"13.576",23.13734177,51.56139241,"Dry",0.391772152,"Med_Speed","01:08.4","bottas",1,3,"mercedes","interlagos","Dry",68426,1.007242323,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
18,2021,1071,830,9,25327,33,2,2,"2",2,"10.496",23.13734177,51.56139241,"Dry",0.391772152,"Med_Speed","01:08.4","max_verstappen",3,2,"red_bull","interlagos","Dry",68372,1.006447434,11,7,0.382428571,2.677,0.243363636,2.614867389,4.109077325,"Race"
